Category;Subcategory;parameter name;HOUSEHOLDS;SERVICES;INDUSTRY;TRANSPORTATION;PUBLIC_LIGHTING;AGRICULTURE;MINING;FISHING_OTHERS;Units
Electricity;Electricity;ELECTRICITY;5.407017369;0.085242264;0.199204363;0;0.0;0.0;0;0;[GWh]
Lighting;Building lighting;LIGHTING_R_C;1.079351717;0.007340975;0.061091472;0;0.0;0.0;0;0;[GWh]
Lighting;Public lighting;LIGHTING_P;0.0;0.0;0.0;0;0.528582998;0.0;0;0;[GWh]
Heat;High temperature;HEAT_HIGH_T;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Heat;Space heating;HEAT_LOW_T_SH;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Heat;Hot water;HEAT_LOW_T_HW;48.6480218;0.005485954;0.0;0;0.0;0.0;0;0;[GWh]
Heat;Cooking;COOKING;88.27595884;75.03;0.0;0;0.0;0.0;0;0;[GWh]
Cold;Process cooling;PROCESS_COOLING;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Cold;Space cooling;SPACE_COOLING;3.029996173;0.035890483;0.0;0;0.0;0.0;0;0;[GWh]
Cold;Food preservation;FOOD_PRESERVATION;18.60926524;0.026914959;1.669534585;0;0.0;0.0;0;0;[GWh]
Mobility;Passenger;MOBILITY_PASSENGER;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mpkm]
Mobility;Freight;MOBILITY_FREIGHT;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mtkm]
Mobility;Long-haul passenger flights;AVIATION_LONG_HAUL;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mpkm]
Mobility;International shipping;SHIPPING;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mtkm]
Mechanical;Mechanical energy commercial;MECHANICAL_ENERGY_COMM;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy industrial;MECHANICAL_ENERGY_IND;0.0;0.0;2.947533708;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy agriculture mobility;MECHANICAL_ENERGY_MOV_AGR;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy agriculture fixed;MECHANICAL_ENERGY_FIX_AGR;0.0;0.0;0.0;0;0.0;4.860755808;0;0;[GWh]
Mechanical;Mechanical energy mining;MECHANICAL_ENERGY_MIN;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy fishing;MECHANICAL_ENERGY_FISH_OTHERS;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Non-energy;Non-energy;NON_ENERGY;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
