Regions;Storage_tech;Typical_days;Hours;Storage_out;Storage_in;Storage_power
C1;AMMONIA_STORAGE;2;24;;;0.0
C1;AMMONIA_STORAGE;3;1;;;0.0
C1;AMMONIA_STORAGE;3;2;;;0.0
C1;AMMONIA_STORAGE;3;3;;;0.0
C1;AMMONIA_STORAGE;3;4;;;0.0
C1;AMMONIA_STORAGE;3;5;;;0.0
C1;AMMONIA_STORAGE;3;6;;;0.0
C1;AMMONIA_STORAGE;3;7;;;0.0
C1;AMMONIA_STORAGE;3;8;;;0.0
C1;AMMONIA_STORAGE;3;9;;;0.0
C1;AMMONIA_STORAGE;3;10;;;0.0
C1;AMMONIA_STORAGE;3;11;;;0.0
C1;AMMONIA_STORAGE;3;12;;;0.0
C1;AMMONIA_STORAGE;3;13;;;0.0
C1;AMMONIA_STORAGE;3;14;;;0.0
C1;AMMONIA_STORAGE;3;15;;;0.0
C1;AMMONIA_STORAGE;3;16;;;0.0
C1;AMMONIA_STORAGE;3;17;;;0.0
C1;AMMONIA_STORAGE;3;18;;;0.0
C1;AMMONIA_STORAGE;3;19;;;0.0
C1;AMMONIA_STORAGE;3;20;;;0.0
C1;AMMONIA_STORAGE;3;21;;;0.0
C1;AMMONIA_STORAGE;3;22;;;0.0
C1;AMMONIA_STORAGE;3;23;;;0.0
C1;AMMONIA_STORAGE;3;24;;;0.0
C1;AMMONIA_STORAGE;4;1;;;0.0
C1;AMMONIA_STORAGE;4;2;;;0.0
C1;AMMONIA_STORAGE;4;3;;;0.0
C1;AMMONIA_STORAGE;4;4;;;0.0
C1;AMMONIA_STORAGE;4;5;;;0.0
C1;AMMONIA_STORAGE;4;6;;;0.0
C1;AMMONIA_STORAGE;4;7;;;0.0
C1;AMMONIA_STORAGE;4;8;;;0.0
C1;AMMONIA_STORAGE;4;9;;;0.0
C1;AMMONIA_STORAGE;4;10;;;0.0
C1;AMMONIA_STORAGE;4;11;;;0.0
C1;AMMONIA_STORAGE;4;12;;;0.0
C1;AMMONIA_STORAGE;4;13;;;0.0
C1;AMMONIA_STORAGE;4;14;;;0.0
C1;AMMONIA_STORAGE;4;15;;;0.0
C1;AMMONIA_STORAGE;4;16;;;0.0
C1;AMMONIA_STORAGE;4;17;;;0.0
C1;AMMONIA_STORAGE;4;18;;;0.0
C1;AMMONIA_STORAGE;4;19;;;0.0
C1;AMMONIA_STORAGE;4;20;;;0.0
C1;AMMONIA_STORAGE;4;21;;;0.0
C1;AMMONIA_STORAGE;4;22;;;0.0
C1;AMMONIA_STORAGE;4;23;;;0.0
C1;AMMONIA_STORAGE;4;24;;;0.0
C1;AMMONIA_STORAGE;5;1;;;0.0
C1;AMMONIA_STORAGE;5;2;;;0.0
C1;AMMONIA_STORAGE;5;3;;;0.0
C1;AMMONIA_STORAGE;5;4;;;0.0
C1;AMMONIA_STORAGE;5;5;;;0.0
C1;AMMONIA_STORAGE;5;6;;;0.0
C1;AMMONIA_STORAGE;5;7;;;0.0
C1;AMMONIA_STORAGE;5;8;;;0.0
C1;AMMONIA_STORAGE;5;9;;;0.0
C1;AMMONIA_STORAGE;5;10;;;0.0
C1;AMMONIA_STORAGE;5;11;;;0.0
C1;AMMONIA_STORAGE;5;12;;;0.0
C1;AMMONIA_STORAGE;5;13;;;0.0
C1;AMMONIA_STORAGE;5;14;;;0.0
C1;AMMONIA_STORAGE;5;15;;;0.0
C1;AMMONIA_STORAGE;5;16;;;0.0
C1;AMMONIA_STORAGE;5;17;;;0.0
C1;AMMONIA_STORAGE;5;18;;;0.0
C1;AMMONIA_STORAGE;5;19;;;0.0
C1;AMMONIA_STORAGE;5;20;;;0.0
C1;AMMONIA_STORAGE;5;21;;;0.0
C1;AMMONIA_STORAGE;5;22;;;0.0
C1;AMMONIA_STORAGE;5;23;;;0.0
C1;AMMONIA_STORAGE;5;24;;;0.0
C1;AMMONIA_STORAGE;6;1;;;0.0
C1;AMMONIA_STORAGE;6;2;;;0.0
C1;AMMONIA_STORAGE;6;3;;;0.0
C1;AMMONIA_STORAGE;6;4;;;0.0
C1;AMMONIA_STORAGE;6;5;;;0.0
C1;AMMONIA_STORAGE;6;6;;;0.0
C1;AMMONIA_STORAGE;6;7;;;0.0
C1;AMMONIA_STORAGE;6;8;;;0.0
C1;AMMONIA_STORAGE;6;9;;;0.0
C1;AMMONIA_STORAGE;6;10;;;0.0
C1;AMMONIA_STORAGE;6;11;;;0.0
C1;AMMONIA_STORAGE;6;12;;;0.0
C1;AMMONIA_STORAGE;6;13;;;0.0
C1;AMMONIA_STORAGE;6;14;;;0.0
C1;AMMONIA_STORAGE;6;15;;;0.0
C1;AMMONIA_STORAGE;6;16;;;0.0
C1;AMMONIA_STORAGE;6;17;;;0.0
C1;AMMONIA_STORAGE;6;18;;;0.0
C1;AMMONIA_STORAGE;6;19;;;0.0
C1;AMMONIA_STORAGE;6;20;;;0.0
C1;AMMONIA_STORAGE;6;21;;;0.0
C1;AMMONIA_STORAGE;6;22;;;0.0
C1;AMMONIA_STORAGE;6;23;;;0.0
C1;AMMONIA_STORAGE;6;24;;;0.0
C1;AMMONIA_STORAGE;7;1;;;0.0
C1;AMMONIA_STORAGE;7;2;;;0.0
C1;AMMONIA_STORAGE;7;3;;;0.0
C1;AMMONIA_STORAGE;7;4;;;0.0
C1;AMMONIA_STORAGE;7;5;;;0.0
C1;AMMONIA_STORAGE;7;6;;;0.0
C1;AMMONIA_STORAGE;7;7;;;0.0
C1;AMMONIA_STORAGE;7;8;;;0.0
C1;AMMONIA_STORAGE;7;9;;;0.0
C1;AMMONIA_STORAGE;7;10;;;0.0
C1;AMMONIA_STORAGE;7;11;;;0.0
C1;AMMONIA_STORAGE;7;12;;;0.0
C1;AMMONIA_STORAGE;7;13;;;0.0
C1;AMMONIA_STORAGE;7;14;;;0.0
C1;AMMONIA_STORAGE;7;15;;;0.0
C1;AMMONIA_STORAGE;7;16;;;0.0
C1;AMMONIA_STORAGE;7;17;;;0.0
C1;AMMONIA_STORAGE;7;18;;;0.0
C1;AMMONIA_STORAGE;7;19;;;0.0
C1;AMMONIA_STORAGE;7;20;;;0.0
C1;AMMONIA_STORAGE;7;21;;;0.0
C1;AMMONIA_STORAGE;7;22;;;0.0
C1;AMMONIA_STORAGE;7;23;;;0.0
C1;AMMONIA_STORAGE;7;24;;;0.0
C1;AMMONIA_STORAGE;8;1;;;0.0
C1;AMMONIA_STORAGE;8;2;;;0.0
C1;AMMONIA_STORAGE;8;3;;;0.0
C1;AMMONIA_STORAGE;8;4;;;0.0
C1;AMMONIA_STORAGE;8;5;;;0.0
C1;AMMONIA_STORAGE;8;6;;;0.0
C1;AMMONIA_STORAGE;8;7;;;0.0
C1;AMMONIA_STORAGE;8;8;;;0.0
C1;AMMONIA_STORAGE;8;9;;;0.0
C1;AMMONIA_STORAGE;8;10;;;0.0
C1;AMMONIA_STORAGE;8;11;;;0.0
C1;AMMONIA_STORAGE;8;12;;;0.0
C1;AMMONIA_STORAGE;8;13;;;0.0
C1;AMMONIA_STORAGE;8;14;;;0.0
C1;AMMONIA_STORAGE;8;15;;;0.0
C1;AMMONIA_STORAGE;8;16;;;0.0
C1;AMMONIA_STORAGE;8;17;;;0.0
C1;AMMONIA_STORAGE;8;18;;;0.0
C1;AMMONIA_STORAGE;8;19;;;0.0
C1;AMMONIA_STORAGE;8;20;;;0.0
C1;AMMONIA_STORAGE;8;21;;;0.0
C1;AMMONIA_STORAGE;8;22;;;0.0
C1;AMMONIA_STORAGE;8;23;;;0.0
C1;AMMONIA_STORAGE;8;24;;;0.0
C1;AMMONIA_STORAGE;9;1;;;0.0
C1;AMMONIA_STORAGE;9;2;;;0.0
C1;AMMONIA_STORAGE;9;3;;;0.0
C1;AMMONIA_STORAGE;9;4;;;0.0
C1;AMMONIA_STORAGE;9;5;;;0.0
C1;AMMONIA_STORAGE;9;6;;;0.0
C1;AMMONIA_STORAGE;9;7;;;0.0
C1;AMMONIA_STORAGE;9;8;;;0.0
C1;AMMONIA_STORAGE;9;9;;;0.0
C1;AMMONIA_STORAGE;9;10;;;0.0
C1;AMMONIA_STORAGE;9;11;;;0.0
C1;AMMONIA_STORAGE;9;12;;;0.0
C1;AMMONIA_STORAGE;9;13;;;0.0
C1;AMMONIA_STORAGE;9;14;;;0.0
C1;AMMONIA_STORAGE;9;15;;;0.0
C1;AMMONIA_STORAGE;9;16;;;0.0
C1;AMMONIA_STORAGE;9;17;;;0.0
C1;AMMONIA_STORAGE;9;18;;;0.0
C1;AMMONIA_STORAGE;9;19;;;0.0
C1;AMMONIA_STORAGE;9;20;;;0.0
C1;AMMONIA_STORAGE;9;21;;;0.0
C1;AMMONIA_STORAGE;9;22;;;0.0
C1;AMMONIA_STORAGE;9;23;;;0.0
C1;AMMONIA_STORAGE;9;24;;;0.0
C1;AMMONIA_STORAGE;10;1;;;0.0
C1;AMMONIA_STORAGE;10;2;;;0.0
C1;AMMONIA_STORAGE;10;3;;;0.0
C1;AMMONIA_STORAGE;10;4;;;0.0
C1;AMMONIA_STORAGE;10;5;;;0.0
C1;AMMONIA_STORAGE;10;6;;;0.0
C1;AMMONIA_STORAGE;10;7;;;0.0
C1;AMMONIA_STORAGE;10;8;;;0.0
C1;AMMONIA_STORAGE;10;9;;;0.0
C1;AMMONIA_STORAGE;10;10;;;0.0
C1;AMMONIA_STORAGE;10;11;;;0.0
C1;AMMONIA_STORAGE;10;12;;;0.0
C1;AMMONIA_STORAGE;10;13;;;0.0
C1;AMMONIA_STORAGE;10;14;;;0.0
C1;AMMONIA_STORAGE;10;15;;;0.0
C1;AMMONIA_STORAGE;10;16;;;0.0
C1;AMMONIA_STORAGE;10;17;;;0.0
C1;AMMONIA_STORAGE;10;18;;;0.0
C1;AMMONIA_STORAGE;10;19;;;0.0
C1;AMMONIA_STORAGE;10;20;;;0.0
C1;AMMONIA_STORAGE;10;21;;;0.0
C1;AMMONIA_STORAGE;10;22;;;0.0
C1;AMMONIA_STORAGE;10;23;;;0.0
C1;AMMONIA_STORAGE;10;24;;;0.0
C1;AMMONIA_STORAGE;11;1;;;0.0
C1;AMMONIA_STORAGE;11;2;;;0.0
C1;AMMONIA_STORAGE;11;3;;;0.0
C1;AMMONIA_STORAGE;11;4;;;0.0
C1;AMMONIA_STORAGE;11;5;;;0.0
C1;AMMONIA_STORAGE;11;6;;;0.0
C1;AMMONIA_STORAGE;11;7;;;0.0
C1;AMMONIA_STORAGE;11;8;;;0.0
C1;AMMONIA_STORAGE;11;9;;;0.0
C1;AMMONIA_STORAGE;11;10;;;0.0
C1;AMMONIA_STORAGE;11;11;;;0.0
C1;AMMONIA_STORAGE;11;12;;;0.0
C1;AMMONIA_STORAGE;11;13;;;0.0
C1;AMMONIA_STORAGE;11;14;;;0.0
C1;AMMONIA_STORAGE;11;15;;;0.0
C1;AMMONIA_STORAGE;11;16;;;0.0
C1;AMMONIA_STORAGE;11;17;;;0.0
C1;AMMONIA_STORAGE;11;18;;;0.0
C1;AMMONIA_STORAGE;11;19;;;0.0
C1;AMMONIA_STORAGE;11;20;;;0.0
C1;AMMONIA_STORAGE;11;21;;;0.0
C1;AMMONIA_STORAGE;11;22;;;0.0
C1;AMMONIA_STORAGE;11;23;;;0.0
C1;AMMONIA_STORAGE;11;24;;;0.0
C1;AMMONIA_STORAGE;12;1;;;0.0
C1;AMMONIA_STORAGE;12;2;;;0.0
C1;AMMONIA_STORAGE;12;3;;;0.0
C1;AMMONIA_STORAGE;12;4;;;0.0
C1;AMMONIA_STORAGE;12;5;;;0.0
C1;AMMONIA_STORAGE;12;6;;;0.0
C1;AMMONIA_STORAGE;12;7;;;0.0
C1;AMMONIA_STORAGE;12;8;;;0.0
C1;AMMONIA_STORAGE;12;9;;;0.0
C1;AMMONIA_STORAGE;12;10;;;0.0
C1;AMMONIA_STORAGE;12;11;;;0.0
C1;AMMONIA_STORAGE;12;12;;;0.0
C1;AMMONIA_STORAGE;12;13;;;0.0
C1;AMMONIA_STORAGE;12;14;;;0.0
C1;AMMONIA_STORAGE;12;15;;;0.0
C1;AMMONIA_STORAGE;12;16;;;0.0
C1;AMMONIA_STORAGE;12;17;;;0.0
C1;AMMONIA_STORAGE;12;18;;;0.0
C1;AMMONIA_STORAGE;12;19;;;0.0
C1;AMMONIA_STORAGE;12;20;;;0.0
C1;AMMONIA_STORAGE;12;21;;;0.0
C1;AMMONIA_STORAGE;12;22;;;0.0
C1;AMMONIA_STORAGE;12;23;;;0.0
C1;AMMONIA_STORAGE;12;24;;;0.0
C1;AMMONIA_STORAGE;13;1;;;0.0
C1;AMMONIA_STORAGE;13;2;;;0.0
C1;AMMONIA_STORAGE;13;3;;;0.0
C1;AMMONIA_STORAGE;13;4;;;0.0
C1;AMMONIA_STORAGE;13;5;;;0.0
C1;AMMONIA_STORAGE;13;6;;;0.0
C1;AMMONIA_STORAGE;13;7;;;0.0
C1;AMMONIA_STORAGE;13;8;;;0.0
C1;AMMONIA_STORAGE;13;9;;;0.0
C1;AMMONIA_STORAGE;13;10;;;0.0
C1;AMMONIA_STORAGE;13;11;;;0.0
C1;AMMONIA_STORAGE;13;12;;;0.0
C1;AMMONIA_STORAGE;13;13;;;0.0
C1;AMMONIA_STORAGE;13;14;;;0.0
C1;AMMONIA_STORAGE;13;15;;;0.0
C1;AMMONIA_STORAGE;13;16;;;0.0
C1;AMMONIA_STORAGE;13;17;;;0.0
C1;AMMONIA_STORAGE;13;18;;;0.0
C1;AMMONIA_STORAGE;13;19;;;0.0
C1;AMMONIA_STORAGE;13;20;;;0.0
C1;AMMONIA_STORAGE;13;21;;;0.0
C1;AMMONIA_STORAGE;13;22;;;0.0
C1;AMMONIA_STORAGE;13;23;;;0.0
C1;AMMONIA_STORAGE;13;24;;;0.0
C1;AMMONIA_STORAGE;14;1;;;0.0
C1;AMMONIA_STORAGE;14;2;;;0.0
C1;AMMONIA_STORAGE;14;3;;;0.0
C1;AMMONIA_STORAGE;14;4;;;0.0
C1;AMMONIA_STORAGE;14;5;;;0.0
C1;AMMONIA_STORAGE;14;6;;;0.0
C1;AMMONIA_STORAGE;14;7;;;0.0
C1;AMMONIA_STORAGE;14;8;;;0.0
C1;AMMONIA_STORAGE;14;9;;;0.0
C1;AMMONIA_STORAGE;14;10;;;0.0
C1;AMMONIA_STORAGE;14;11;;;0.0
C1;AMMONIA_STORAGE;14;12;;;0.0
C1;AMMONIA_STORAGE;14;13;;;0.0
C1;AMMONIA_STORAGE;14;14;;;0.0
C1;AMMONIA_STORAGE;14;15;;;0.0
C1;AMMONIA_STORAGE;14;16;;;0.0
C1;AMMONIA_STORAGE;14;17;;;0.0
C1;AMMONIA_STORAGE;14;18;;;0.0
C1;AMMONIA_STORAGE;14;19;;;0.0
C1;AMMONIA_STORAGE;14;20;;;0.0
C1;AMMONIA_STORAGE;14;21;;;0.0
C1;AMMONIA_STORAGE;14;22;;;0.0
C1;AMMONIA_STORAGE;14;23;;;0.0
C1;AMMONIA_STORAGE;14;24;;;0.0
C1;AMMONIA_STORAGE;15;1;;;0.0
C1;AMMONIA_STORAGE;15;2;;;0.0
C1;AMMONIA_STORAGE;15;3;;;0.0
C1;AMMONIA_STORAGE;15;4;;;0.0
C1;AMMONIA_STORAGE;15;5;;;0.0
C1;AMMONIA_STORAGE;15;6;;;0.0
C1;AMMONIA_STORAGE;15;7;;;0.0
C1;AMMONIA_STORAGE;15;8;;;0.0
C1;AMMONIA_STORAGE;15;9;;;0.0
C1;AMMONIA_STORAGE;15;10;;;0.0
C1;AMMONIA_STORAGE;15;11;;;0.0
C1;AMMONIA_STORAGE;15;12;;;0.0
C1;AMMONIA_STORAGE;15;13;;;0.0
C1;AMMONIA_STORAGE;15;14;;;0.0
C1;AMMONIA_STORAGE;15;15;;;0.0
C1;AMMONIA_STORAGE;15;16;;;0.0
C1;AMMONIA_STORAGE;15;17;;;0.0
C1;AMMONIA_STORAGE;15;18;;;0.0
C1;AMMONIA_STORAGE;15;19;;;0.0
C1;AMMONIA_STORAGE;15;20;;;0.0
C1;AMMONIA_STORAGE;15;21;;;0.0
C1;AMMONIA_STORAGE;15;22;;;0.0
C1;AMMONIA_STORAGE;15;23;;;0.0
C1;AMMONIA_STORAGE;15;24;;;0.0
C1;AMMONIA_STORAGE;16;1;;;0.0
C1;AMMONIA_STORAGE;16;2;;;0.0
C1;AMMONIA_STORAGE;16;3;;;0.0
C1;AMMONIA_STORAGE;16;4;;;0.0
C1;AMMONIA_STORAGE;16;5;;;0.0
C1;AMMONIA_STORAGE;16;6;;;0.0
C1;AMMONIA_STORAGE;16;7;;;0.0
C1;AMMONIA_STORAGE;16;8;;;0.0
C1;AMMONIA_STORAGE;16;9;;;0.0
C1;AMMONIA_STORAGE;16;10;;;0.0
C1;AMMONIA_STORAGE;16;11;;;0.0
C1;AMMONIA_STORAGE;16;12;;;0.0
C1;AMMONIA_STORAGE;16;13;;;0.0
C1;AMMONIA_STORAGE;16;14;;;0.0
C1;AMMONIA_STORAGE;16;15;;;0.0
C1;AMMONIA_STORAGE;16;16;;;0.0
C1;AMMONIA_STORAGE;16;17;;;0.0
C1;AMMONIA_STORAGE;16;18;;;0.0
C1;AMMONIA_STORAGE;16;19;;;0.0
C1;AMMONIA_STORAGE;16;20;;;0.0
C1;AMMONIA_STORAGE;16;21;;;0.0
C1;AMMONIA_STORAGE;16;22;;;0.0
C1;AMMONIA_STORAGE;16;23;;;0.0
C1;AMMONIA_STORAGE;16;24;;;0.0
C1;BATT_HS;1;1;;;1.523667504766703e-08
C1;BATT_HS;1;2;;;1.464226460051099e-08
C1;BATT_HS;1;3;;;1.420881747854706e-08
C1;BATT_HS;1;4;;;1.390094094245056e-08
C1;BATT_HS;1;5;;;1.369714264432034e-08
C1;BATT_HS;1;6;;;1.358359275102257e-08
C1;BATT_HS;1;7;;;1.355360891431054e-08
C1;BATT_HS;1;8;;;1.3605629260772e-08
C1;BATT_HS;1;9;;;1.374263782132026e-08
C1;BATT_HS;1;10;;;1.397350257413704e-08
C1;BATT_HS;1;11;;;1.9545043833816756e-08
C1;BATT_HS;1;12;;;9.634807228460902e-09
C1;BATT_HS;1;13;;;-1.2635986322020271e-08
C1;BATT_HS;1;14;;;-2.6152045739232976e-08
C1;BATT_HS;1;15;;;-3.2761184436727247e-08
C1;BATT_HS;1;16;;;-3.645184576031232e-08
C1;BATT_HS;1;17;;;-3.8518999336426636e-08
C1;BATT_HS;1;18;;;-3.573738602137899e-08
C1;BATT_HS;1;19;;;-3.0937943959952564e-08
C1;BATT_HS;1;20;;;-2.0996654364440268e-08
C1;BATT_HS;1;21;;;-7.853858572945498e-09
C1;BATT_HS;1;22;;;8.699216120334344e-09
C1;BATT_HS;1;23;;;1.6142827389301367e-08
C1;BATT_HS;1;24;;;1.130140467311488e-08
C1;BATT_HS;2;1;;;2.321635693207348e-08
C1;BATT_HS;2;2;;;2.211659921939271e-08
C1;BATT_HS;2;3;;;2.145765410204992e-08
C1;BATT_HS;2;4;;;2.1137238997826e-08
C1;BATT_HS;2;5;;;2.111030046799488e-08
C1;BATT_HS;2;6;;;2.13776080427541e-08
C1;BATT_HS;2;7;;;2.197693311147252e-08
C1;BATT_HS;2;8;;;2.300325589890691e-08
C1;BATT_HS;2;9;;;2.465509028223174e-08
C1;BATT_HS;2;10;;;2.735883884242823e-08
C1;BATT_HS;2;11;;;4.386058934578636e-08
C1;BATT_HS;2;12;;;4.1701681753339105e-08
C1;BATT_HS;2;13;;;-3.861432442457819e-08
C1;BATT_HS;2;14;;;-5.7806789504064825e-08
C1;BATT_HS;2;15;;;-6.212653608645059e-08
C1;BATT_HS;2;16;;;-6.328556954643432e-08
C1;BATT_HS;2;17;;;-6.352135795885759e-08
C1;BATT_HS;2;18;;;-6.310346317200329e-08
C1;BATT_HS;2;19;;;-6.183678161607761e-08
C1;BATT_HS;2;20;;;-5.6203982544101354e-08
C1;BATT_HS;2;21;;;-3.6662813179458414e-08
C1;BATT_HS;2;22;;;4.571730772887409e-08
C1;BATT_HS;2;23;;;5.14461067955102e-08
C1;BATT_HS;2;24;;;3.613052772903643e-08
C1;BATT_HS;3;1;;;1.634236505096482e-08
C1;BATT_HS;3;2;;;1.568701793978254e-08
C1;BATT_HS;3;3;;;1.522037214113619e-08
C1;BATT_HS;3;4;;;1.490057826362039e-08
C1;BATT_HS;3;5;;;1.470383446326933e-08
C1;BATT_HS;3;6;;;1.461537514497319e-08
C1;BATT_HS;3;7;;;1.46286072841558e-08
C1;BATT_HS;3;8;;;1.474502833910211e-08
C1;BATT_HS;3;9;;;1.497246159654097e-08
C1;BATT_HS;3;10;;;1.532800429887291e-08
C1;BATT_HS;3;11;;;2.1715026424216263e-08
C1;BATT_HS;3;12;;;1.027515712924626e-08
C1;BATT_HS;3;13;;;-1.403196073334135e-08
C1;BATT_HS;3;14;;;-2.523100705215511e-08
C1;BATT_HS;3;15;;;-2.9563198098527122e-08
C1;BATT_HS;3;16;;;-3.173392210231825e-08
C1;BATT_HS;3;17;;;-6.995345796322027e-08
C1;BATT_HS;3;18;;;-3.0307311037597514e-08
C1;BATT_HS;3;19;;;-2.6794224365973463e-08
C1;BATT_HS;3;20;;;-2.143306011879996e-08
C1;BATT_HS;3;21;;;-1.2172186721592542e-08
C1;BATT_HS;3;22;;;7.63439385302206e-09
C1;BATT_HS;3;23;;;1.805041451673704e-08
C1;BATT_HS;3;24;;;1.277216480868187e-08
C1;BATT_HS;4;1;;;1.156053083927129e-08
C1;BATT_HS;4;2;;;1.118784186387568e-08
C1;BATT_HS;4;3;;;1.08955575325829e-08
C1;BATT_HS;4;4;;;1.066765431023592e-08
C1;BATT_HS;4;5;;;1.049336320904344e-08
C1;BATT_HS;4;6;;;1.036526053205701e-08
C1;BATT_HS;4;7;;;1.027831998349689e-08
C1;BATT_HS;4;8;;;1.022939921894394e-08
C1;BATT_HS;4;9;;;1.021675794789855e-08
C1;BATT_HS;4;10;;;1.024000030763365e-08
C1;BATT_HS;4;11;;;1.030006305098549e-08
C1;BATT_HS;4;12;;;1.0945614038595717e-08
C1;BATT_HS;4;13;;;2.737937796568171e-09
C1;BATT_HS;4;14;;;-1.073731852548002e-08
C1;BATT_HS;4;15;;;-2.198124773308934e-08
C1;BATT_HS;4;16;;;-2.8790380152117493e-08
C1;BATT_HS;4;17;;;-3.217772993277044e-08
C1;BATT_HS;4;18;;;-3.1385249732448424e-08
C1;BATT_HS;4;19;;;-2.8411483353266936e-08
C1;BATT_HS;4;20;;;-2.1229588172067523e-08
C1;BATT_HS;4;21;;;-8.069462704717728e-09
C1;BATT_HS;4;22;;;5.7615047315808424e-09
C1;BATT_HS;4;23;;;8.862645367361014e-09
C1;BATT_HS;4;24;;;8.564090501018374e-09
C1;BATT_HS;5;1;;;2.221371913093092e-08
C1;BATT_HS;5;2;;;2.118748055127196e-08
C1;BATT_HS;5;3;;;2.055910285902646e-08
C1;BATT_HS;5;4;;;2.023598442986287e-08
C1;BATT_HS;5;5;;;2.017705968804929e-08
C1;BATT_HS;5;6;;;2.037551894201094e-08
C1;BATT_HS;5;7;;;2.085689353576166e-08
C1;BATT_HS;5;8;;;2.168944897523352e-08
C1;BATT_HS;5;9;;;2.301137669416621e-08
C1;BATT_HS;5;10;;;2.511041537673558e-08
C1;BATT_HS;5;11;;;2.863685239115786e-08
C1;BATT_HS;5;12;;;2.9097667019315233e-08
C1;BATT_HS;5;13;;;-3.558221761964916e-08
C1;BATT_HS;5;14;;;-4.551842447425759e-08
C1;BATT_HS;5;15;;;-4.804269630673961e-08
C1;BATT_HS;5;16;;;-5.239665733394204e-08
C1;BATT_HS;5;17;;;-5.400656678088447e-08
C1;BATT_HS;5;18;;;-5.406922859539906e-08
C1;BATT_HS;5;19;;;-4.8464037151370206e-08
C1;BATT_HS;5;20;;;-4.367383373443217e-08
C1;BATT_HS;5;21;;;-3.293676598774891e-08
C1;BATT_HS;5;22;;;3.133078782226385e-08
C1;BATT_HS;5;23;;;3.108038025437188e-08
C1;BATT_HS;5;24;;;2.764324646974903e-08
C1;BATT_HS;6;1;;;2.147356975929535e-08
C1;BATT_HS;6;2;;;2.049435496169542e-08
C1;BATT_HS;6;3;;;1.988190014920985e-08
C1;BATT_HS;6;4;;;1.955102055006585e-08
C1;BATT_HS;6;5;;;1.946197683429506e-08
C1;BATT_HS;6;6;;;1.960532554405317e-08
C1;BATT_HS;6;7;;;1.999785355648843e-08
C1;BATT_HS;6;8;;;2.069062707429738e-08
C1;BATT_HS;6;9;;;2.178798072363197e-08
C1;BATT_HS;6;10;;;2.349821150967536e-08
C1;BATT_HS;6;11;;;2.626929490536775e-08
C1;BATT_HS;6;12;;;3.078385121945306e-08
C1;BATT_HS;6;13;;;-2.797912155953569e-08
C1;BATT_HS;6;14;;;-4.549669435991404e-08
C1;BATT_HS;6;15;;;-4.978431638010179e-08
C1;BATT_HS;6;16;;;-5.095762440507818e-08
C1;BATT_HS;6;17;;;-5.1402662491036195e-08
C1;BATT_HS;6;18;;;-5.101690534514788e-08
C1;BATT_HS;6;19;;;-4.970414457023976e-08
C1;BATT_HS;6;20;;;-4.399356353167256e-08
C1;BATT_HS;6;21;;;-2.4614863411174898e-08
C1;BATT_HS;6;22;;;3.0723316923146763e-08
