Category;Subcategory;parameter name;HOUSEHOLDS;SERVICES;INDUSTRY;TRANSPORTATION;PUBLIC_LIGHTING;AGRICULTURE;MINING;FISHING_OTHERS;Units
Electricity;Electricity;ELECTRICITY;5.200554376;0.074059107;0.15622449;0;0.0;0.0;0;0;[GWh]
Lighting;Building lighting;LIGHTING_R_C;4.156012979;0.006290901;0.053272115;0;0.0;0.0;0;0;[GWh]
Lighting;Public lighting;LIGHTING_P;0.0;0.0;0.0;0;0.356927876;0.0;0;0;[GWh]
Heat;High temperature;HEAT_HIGH_T;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Heat;Space heating;HEAT_LOW_T_SH;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Heat;Hot water;HEAT_LOW_T_HW;81.29715173;0.008439129;0.0;0;0.0;0.0;0;0;[GWh]
Heat;Cooking;COOKING;73.9851948;83.005;0.0;0;0.0;0.0;0;0;[GWh]
Cold;Process cooling;PROCESS_COOLING;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Cold;Space cooling;SPACE_COOLING;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Cold;Food preservation;FOOD_PRESERVATION;15.70311047;0.019806083;1.209106075;0;0.0;0.0;0;0;[GWh]
Mobility;Passenger;MOBILITY_PASSENGER;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mpkm]
Mobility;Freight;MOBILITY_FREIGHT;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mtkm]
Mobility;Long-haul passenger flights;AVIATION_LONG_HAUL;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mpkm]
Mobility;International shipping;SHIPPING;0.0;0.0;0.0;0;0.0;0.0;0;0;[Mtkm]
Mechanical;Mechanical energy commercial;MECHANICAL_ENERGY_COMM;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy industrial;MECHANICAL_ENERGY_IND;0.0;0.0;2.116665183;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy agriculture mobility;MECHANICAL_ENERGY_MOV_AGR;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy agriculture fixed;MECHANICAL_ENERGY_FIX_AGR;0.0;0.0;0.0;0;0.0;1.826338389;0;0;[GWh]
Mechanical;Mechanical energy mining;MECHANICAL_ENERGY_MIN;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Mechanical;Mechanical energy fishing;MECHANICAL_ENERGY_FISH_OTHERS;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
Non-energy;Non-energy;NON_ENERGY;0.0;0.0;0.0;0;0.0;0.0;0;0;[GWh]
